item,itemLabel,freebase_id
http://www.wikidata.org/entity/Q6467824,Lac Courte Oreilles,/m/06wwfm
http://www.wikidata.org/entity/Q6468319,Lache people,/m/0f_cl2
http://www.wikidata.org/entity/Q6468629,Lachy Sądeckie,/m/09gpdm6
http://www.wikidata.org/entity/Q6471714,Lafofa people,/m/0cwzyf
http://www.wikidata.org/entity/Q6473173,Lahawin people,/m/0cw_0j
http://www.wikidata.org/entity/Q6473719,Lai people,/m/04d_07x
http://www.wikidata.org/entity/Q6479546,Lakhera,/m/0ds3__d
http://www.wikidata.org/entity/Q6480443,Lalkhani,/m/0c02n9r
http://www.wikidata.org/entity/Q6480778,Lamaholot people,/m/0h3nsb_
http://www.wikidata.org/entity/Q6486053,Langha,/m/09v4074
http://www.wikidata.org/entity/Q6486389,Lango people,/m/07058k
http://www.wikidata.org/entity/Q6487290,Lanoh,/m/0hzn9jm
http://www.wikidata.org/entity/Q6487815,Lao Ti,/m/0hn8hlh
http://www.wikidata.org/entity/Q6488006,Laotian American,/m/01_xgn
http://www.wikidata.org/entity/Q6488008,Laotian Australian,/m/03m5_4t
http://www.wikidata.org/entity/Q6488024,Laotians in France,/m/0809yg
http://www.wikidata.org/entity/Q6489790,Larrakia people,/m/025zt8k
http://www.wikidata.org/entity/Q6492656,Las Vegas Paiute Tribe,/m/09k6bsb
http://www.wikidata.org/entity/Q6496200,Latin American Australians,/m/03d3xv9
http://www.wikidata.org/entity/Q6496280,Latin American British,/m/07s9g04
http://www.wikidata.org/entity/Q6497193,Latundê people,/m/0j3gf4w
http://www.wikidata.org/entity/Q6497327,latvian brazilian,/m/0463jcn
http://www.wikidata.org/entity/Q6497331,Latvian Canadians,/m/0hzn8dl
http://www.wikidata.org/entity/Q6503570,Lawangan people,/m/09gct53
http://www.wikidata.org/entity/Q6510842,Lebanese Americans,/m/0g48m4
http://www.wikidata.org/entity/Q6510864,Lebanese Chileans,/m/0gmf4vm
http://www.wikidata.org/entity/Q6510870,Lebanese Colombians,/m/0glqtjr
http://www.wikidata.org/entity/Q6510897,Lebanese Greek,/m/0glr43y
http://www.wikidata.org/entity/Q6510991,Lebanese immigration to Jamaica,/m/0hnb50_
http://www.wikidata.org/entity/Q6510996,Lebanese migration to Paraguay,/m/04gsbt4
http://www.wikidata.org/entity/Q6511004,Lebanese people in Ivory Coast,/m/09v0q5f
http://www.wikidata.org/entity/Q6511005,Lebanese people in Senegal,/m/09v6t6z
http://www.wikidata.org/entity/Q6511006,Lebanese people in Sierra Leone,/m/02vvxb1
http://www.wikidata.org/entity/Q6511009,Lebanese people in the United Kingdom,/m/047q05d
http://www.wikidata.org/entity/Q6521037,Lemavi,/m/0c3zl44
http://www.wikidata.org/entity/Q6521141,Lemhi Shoshone,/m/0c40120
http://www.wikidata.org/entity/Q6528716,Leq' a: mel First Nation,/m/06zsf5p
http://www.wikidata.org/entity/Q6529576,Bihari people,/m/0cm7w1
http://www.wikidata.org/entity/Q6539392,Lia Pootah,/m/0lq779c
http://www.wikidata.org/entity/Q6541114,Liberian Americans,/m/03qfm2f
http://www.wikidata.org/entity/Q6542849,Libyan Americans,/m/0n47rcl
http://www.wikidata.org/entity/Q6558755,Lisela people,/m/0dsby4m
http://www.wikidata.org/entity/Q6558861,Lisi people,/m/0bkthp
http://www.wikidata.org/entity/Q6576621,Fuzhou people,/m/047rnsl
http://www.wikidata.org/entity/Q6576640,Thais in India,/m/0hr2jrx
http://www.wikidata.org/entity/Q6648515,Lithuanians in the United Kingdom,/m/0118b621
http://www.wikidata.org/entity/Q6652336,Little Traverse Bay Bands of Odawa Indians,/m/0279548
http://www.wikidata.org/entity/Q6666355,Lodha Muslims,/m/0fpgzb6
http://www.wikidata.org/entity/Q6666357,Lodha people,/m/080pg3d
http://www.wikidata.org/entity/Q6667747,Logo people,/m/0csvkg
http://www.wikidata.org/entity/Q6667816,Logorik people,/m/0jkyzh9
http://www.wikidata.org/entity/Q6668044,Lohorung people,/m/0hncz0z
http://www.wikidata.org/entity/Q6668061,Loi,/m/08f683
http://www.wikidata.org/entity/Q6674021,Longjia people,/m/0nd2shv
http://www.wikidata.org/entity/Q6676063,Indians in Thailand,/m/03yd47l
http://www.wikidata.org/entity/Q6681147,Lori people,/m/0ds1650
http://www.wikidata.org/entity/Q6681536,Loron people,/m/04gpg4j
http://www.wikidata.org/entity/Q6682646,Los Coyotes Band of Cahuilla and Cupeño Indians,/m/0by1p1v
http://www.wikidata.org/entity/Q6693645,Lower Muskogee Creek Tribe,/m/0bx_kt4
http://www.wikidata.org/entity/Q6694966,Lua people,/m/0h1jws
http://www.wikidata.org/entity/Q6702954,Lulubo people,/m/06zldg3
http://www.wikidata.org/entity/Q6704050,Lund,/m/027x7q8
http://www.wikidata.org/entity/Q6706213,Luxembourgish Brazilians,/m/0dlmbmt
http://www.wikidata.org/entity/Q6710568,Lyuli,/m/0fxzsy
http://www.wikidata.org/entity/Q6717185,MOWA Band of Choctaw Indians,/m/02z4t6p
http://www.wikidata.org/entity/Q6721059,Maalia people,/m/0cxscs
http://www.wikidata.org/entity/Q6721658,Mabuiag,/m/030xgn
http://www.wikidata.org/entity/Q6723113,Macedonian Australian,/m/0clt13
http://www.wikidata.org/entity/Q6723114,Macedonian Canadians,/m/09cz47
http://www.wikidata.org/entity/Q6723187,Macedonians in Austria,/m/0dln71n
http://www.wikidata.org/entity/Q6723190,Macedonians in Denmark,/m/09v6zqq
http://www.wikidata.org/entity/Q6723192,Macedonians in Bosnia and Herzegovina,/m/0glp4dc
http://www.wikidata.org/entity/Q6723195,Macedonians in Hungary,/m/0dlnq6y
http://www.wikidata.org/entity/Q6723199,Macedonians in Montenegro,/m/0dlnvqm
http://www.wikidata.org/entity/Q6723201,Macedonians in Poland,/m/0805c6t
http://www.wikidata.org/entity/Q6723202,Macedonians in Slovenia,/m/043r8mb
http://www.wikidata.org/entity/Q6723204,Macedonians in the United Kingdom,/m/04y71ms
http://www.wikidata.org/entity/Q6723205,Macedonians in the Czech Republic,/m/07kbyk7
http://www.wikidata.org/entity/Q6726508,Madari,/m/0ds5rpn
http://www.wikidata.org/entity/Q6727713,Madiga,/m/082js6
http://www.wikidata.org/entity/Q6730382,Magh people,/m/03nwmcz
http://www.wikidata.org/entity/Q6730438,Maghrebi Jews,/m/031bcb
http://www.wikidata.org/entity/Q6732936,Mahali people,/m/025v0d6
http://www.wikidata.org/entity/Q6733181,Mahar,/m/05h4251
http://www.wikidata.org/entity/Q987808,Argyn,/m/03m9vv7
http://www.wikidata.org/entity/Q990124,Eravisci,/m/079hzq
http://www.wikidata.org/entity/Q991396,Bru people,/m/03bzs11
http://www.wikidata.org/entity/Q994847,Bruttii,/m/040xw9
http://www.wikidata.org/entity/Q997263,White Croats,/m/07t8f3
http://www.wikidata.org/entity/Q998494,Sri Lankan Moors,/m/0466qxd
http://www.wikidata.org/entity/Q1002570,Bugis people,/m/02tp3p
http://www.wikidata.org/entity/Q1003039,Chinese Singaporeans,/m/04_hr_
http://www.wikidata.org/entity/Q1004543,Sherbro people,/m/02pbfny
http://www.wikidata.org/entity/Q1004875,Bumiputera,/m/0qnh5
http://www.wikidata.org/entity/Q1009633,Indo Fijians,/m/028bjt
http://www.wikidata.org/entity/Q1010028,Bunurong people,/m/05y7r6
http://www.wikidata.org/entity/Q1017166,Burun people,/m/0cjbkj
http://www.wikidata.org/entity/Q1017293,Buzhans,/m/052vhj
http://www.wikidata.org/entity/Q1018432,Bwa people,/m/04g0f2q
http://www.wikidata.org/entity/Q1019506,Bété people,/m/04gmr_k
http://www.wikidata.org/entity/Q1022264,Pa Then people,/m/03cbjnc
http://www.wikidata.org/entity/Q1024825,Chindian,/m/0274qz_
http://www.wikidata.org/entity/Q1024920,Caboclo,/m/0b_tf0
http://www.wikidata.org/entity/Q1025902,Caipira,/m/090jx0
http://www.wikidata.org/entity/Q1026107,Kaqchikel people,/m/03ywzz
http://www.wikidata.org/entity/Q1028324,Phunoi people,/m/09k4cbp
http://www.wikidata.org/entity/Q1031802,Camunni,/m/027ws6b
http://www.wikidata.org/entity/Q1035448,Hercuniates,/m/07s6b4_
http://www.wikidata.org/entity/Q1036791,Hirpini,/m/08yyxw
http://www.wikidata.org/entity/Q1036814,Heishui Mohe,/m/02qccpx
http://www.wikidata.org/entity/Q1041917,Spanish Americans,/m/042gtr
http://www.wikidata.org/entity/Q1042001,Polynesians,/m/05h5mkp
http://www.wikidata.org/entity/Q1042768,Beti-Pahuin peoples,/m/053rmf
http://www.wikidata.org/entity/Q1044876,Xibe people,/m/018k74
http://www.wikidata.org/entity/Q1047264,Wampanoag people,/m/022pg3
http://www.wikidata.org/entity/Q1049011,Laha people,/m/03cdwzg
http://www.wikidata.org/entity/Q1054249,Jino people,/m/01wx0p
http://www.wikidata.org/entity/Q1055319,Meskhetian Turks,/m/02f86y
http://www.wikidata.org/entity/Q1057292,Don Cossacks,/m/02llz1
http://www.wikidata.org/entity/Q1058397,Chachi people,/m/0w32xsf
http://www.wikidata.org/entity/Q1058496,Dutch Americans,/m/07mqps
http://www.wikidata.org/entity/Q1058855,Chagossians,/m/0363_3
http://www.wikidata.org/entity/Q1059053,Oroqen people,/m/01wx2x
http://www.wikidata.org/entity/Q1059355,Chakma people,/m/053zwr
http://www.wikidata.org/entity/Q1060050,Afro-Russians,/m/0b762kv
http://www.wikidata.org/entity/Q1060527,Chamba people,/m/04zw5y9
http://www.wikidata.org/entity/Q1060991,Chamorro people,/m/041j3z
http://www.wikidata.org/entity/Q1061544,Camus people,/m/067kdr
http://www.wikidata.org/entity/Q1062748,Shakya,/m/01xbtl
http://www.wikidata.org/entity/Q1064264,Serbs in Romania,/m/0118ljqg
http://www.wikidata.org/entity/Q1064662,Serbs of Bosnia and Herzegovina,/m/06dy2k
http://www.wikidata.org/entity/Q1065371,Italian Brazilians,/m/062_25
http://www.wikidata.org/entity/Q1065583,Potawatomi,/m/01zc4_
http://www.wikidata.org/entity/Q1068096,Chinese community in India,/m/0h5cbz
http://www.wikidata.org/entity/Q1069037,Chelan people,/m/03c9frr
http://www.wikidata.org/entity/Q1071390,Chewa people,/m/09cx98
http://www.wikidata.org/entity/Q1071514,Russians in Finland,/m/0117gpv3
http://www.wikidata.org/entity/Q1072137,Chichimeca,/m/04k3l_
http://www.wikidata.org/entity/Q1072155,Chickahominy people,/m/099kdy
http://www.wikidata.org/entity/Q1074996,Ta Oi people,/m/09cm1b
http://www.wikidata.org/entity/Q1075883,Chokwe people,/m/07yf46
http://www.wikidata.org/entity/Q1075894,Tigre people,/m/0c7vnx
http://www.wikidata.org/entity/Q1075969,Cholo,/m/01r49c
http://www.wikidata.org/entity/Q1076202,Chono people,/m/02vzgm_
http://www.wikidata.org/entity/Q1076608,Chortis,/m/026zx72
http://www.wikidata.org/entity/Q1076799,Chowanoke,/m/03cgmk3
http://www.wikidata.org/entity/Q1080272,Siberian Bukharans,/m/04g1xy0
http://www.wikidata.org/entity/Q1082129,Xinh Mun people,/m/03csdsh
http://www.wikidata.org/entity/Q1082136,Khang people,/m/03cdwl4
http://www.wikidata.org/entity/Q1083221,Phù Lá people,/m/03cflsm
http://www.wikidata.org/entity/Q1083825,Dariganga Mongols,/m/064ptsr
http://www.wikidata.org/entity/Q1084067,Christian Munsee,/m/09v89h
http://www.wikidata.org/entity/Q1084754,Amba people,/m/07k68bs
http://www.wikidata.org/entity/Q1085692,Kaskaskia,/m/0279bm
http://www.wikidata.org/entity/Q1085715,O Du people,/m/013zy3
http://www.wikidata.org/entity/Q1087095,Arabs in Bulgaria,/m/051x6yk
http://www.wikidata.org/entity/Q1090748,Sahaptin peoples,/m/0d7y5t
http://www.wikidata.org/entity/Q1090771,Kanoê people,/m/03c3g5b
http://www.wikidata.org/entity/Q1091289,Vezo people,/m/03cqgv6
http://www.wikidata.org/entity/Q1091659,Tenharim,/m/03d961x
http://www.wikidata.org/entity/Q1092654,T'satsąot'ınę,/m/09jy9s
http://www.wikidata.org/entity/Q1093151,Yaghnobi people,/m/0fx6sv
http://www.wikidata.org/entity/Q1096071,Magyarab people,/m/09fk8l
http://www.wikidata.org/entity/Q1103973,Hungarian Canadians,/m/067lx7
http://www.wikidata.org/entity/Q1104182,Coahuiltecan people,/m/0j3g26d
http://www.wikidata.org/entity/Q1105126,Cochin Jews,/m/02gzwd
http://www.wikidata.org/entity/Q1106370,Eastern Magyars,/m/03nwps5
http://www.wikidata.org/entity/Q1107077,Japanese New Zealanders,/m/0p8zzj3
http://www.wikidata.org/entity/Q1108006,Quijos-Quichua,/m/07m3lq
http://www.wikidata.org/entity/Q1111240,Chamar,/m/0bndn0
http://www.wikidata.org/entity/Q1112181,Ngāti Whātua,/m/03nn3k
http://www.wikidata.org/entity/Q1112405,Baghdadi Jews,/m/06vw5t
http://www.wikidata.org/entity/Q1113140,Chocho people,/m/03hh7nt
http://www.wikidata.org/entity/Q1114291,Enawene Nawe,/m/03cz0ns
http://www.wikidata.org/entity/Q1115469,Khorchin Mongols,/m/04q82kp
http://www.wikidata.org/entity/Q1115893,Bena people,/m/0gcnch
http://www.wikidata.org/entity/Q1117020,Kurds in Turkey,/m/011bqcs1
http://www.wikidata.org/entity/Q1117480,Tammari people,/m/05p6jv0
http://www.wikidata.org/entity/Q1121357,Huli people,/m/0dzdk9
http://www.wikidata.org/entity/Q1122582,Cañari,/m/0gx0h3
http://www.wikidata.org/entity/Q1123129,Teleuts,/m/06dc90
http://www.wikidata.org/entity/Q1123411,Carians,/m/01xm9d
http://www.wikidata.org/entity/Q1124032,Fur people,/m/032srj
http://www.wikidata.org/entity/Q1124221,Guarayos,/m/0cny0rs
http://www.wikidata.org/entity/Q5465034,Fongoro people,/m/0cn7p2
http://www.wikidata.org/entity/Q5470818,Fort Bidwell Indian Community of the Fort Bidwell Reservation of California,/m/09gh0gj
http://www.wikidata.org/entity/Q5471383,Fort Independence Indian Community of Paiute Indians,/m/0k2m14m
http://www.wikidata.org/entity/Q5472034,Fort Sill Apache Tribe of Oklahoma,/m/05f8wlr
http://www.wikidata.org/entity/Q5501682,French Australian,/m/04g1zj9
http://www.wikidata.org/entity/Q5501705,French-Canadian Americans,/m/0j63_pr
http://www.wikidata.org/entity/Q5501711,French Chilean,/m/04dzwby
http://www.wikidata.org/entity/Q5501859,French New Zealander,/m/080j5p1
http://www.wikidata.org/entity/Q5501869,French Peruvian,/m/03d9ff4
http://www.wikidata.org/entity/Q5501949,French Uruguayan,/m/05bzly6
http://www.wikidata.org/entity/Q5502256,French immigration to Mexico,/m/05c05ct
http://www.wikidata.org/entity/Q5502306,French migration to the United Kingdom,/m/027y252
http://www.wikidata.org/entity/Q5502321,French people in Pakistan,/m/0gyv80l
http://www.wikidata.org/entity/Q5502325,French people in Japan,/m/0g592jd
http://www.wikidata.org/entity/Q5504610,Friniates,/m/0288qqp
http://www.wikidata.org/entity/Q5504695,Frisian American,/m/03c04vl
http://www.wikidata.org/entity/Q5507771,Fula people of Sierra Leone,/m/06w81jh
http://www.wikidata.org/entity/Q5508380,Fulse people,/m/0p7c6nl
http://www.wikidata.org/entity/Q5509183,Fungor people,/m/0cn8c6
http://www.wikidata.org/entity/Q5515414,Gabit,/m/0p3r679
http://www.wikidata.org/entity/Q5515436,Gabol,/m/090z90
http://www.wikidata.org/entity/Q5516468,Gadsup people,/m/04_pmq
http://www.wikidata.org/entity/Q5517667,Gakhars,/m/086_t9
http://www.wikidata.org/entity/Q5519578,Gamanraige,/m/06mkb6
http://www.wikidata.org/entity/Q5520662,Gandhari people,/m/0fnfy6
http://www.wikidata.org/entity/Q5521060,Gangaputra Brahmin,/m/07kcsp4
http://www.wikidata.org/entity/Q5523226,Garha,/m/076sy_w
http://www.wikidata.org/entity/Q5523254,Garhwali people,/m/0gjdfwl
http://www.wikidata.org/entity/Q5523780,Garra people,/m/0ngtgkw
http://www.wikidata.org/entity/Q5523820,Garre,/m/08t6pw
http://www.wikidata.org/entity/Q5527649,Gauja Estonians,/m/0b73ss2
http://www.wikidata.org/entity/Q5528989,Gaza people,/m/03c77zc
http://www.wikidata.org/entity/Q5529339,Gberi people,/m/0cp88m
http://www.wikidata.org/entity/Q5529363,Gciriku,/m/0cc94cl
http://www.wikidata.org/entity/Q5529672,Gedeo people,/m/09gjfhz
http://www.wikidata.org/entity/Q5533878,Genízaro,/m/08t3p5
http://www.wikidata.org/entity/Q5547994,Georgian Americans,/m/05pdc8q
http://www.wikidata.org/entity/Q5548117,Georgians in Canada,/m/0hr84yx
http://www.wikidata.org/entity/Q5548127,Georgians in France,/m/0hr1mjc
http://www.wikidata.org/entity/Q5548133,Georgian Jews in Israel,/m/0hrfyzp
http://www.wikidata.org/entity/Q5548137,Georgians in Lithuania,/m/0hr5q5k
http://www.wikidata.org/entity/Q5551078,German Cuban,/m/0463lht
http://www.wikidata.org/entity/Q5551167,German Nicaraguan,/m/0lqg7dh
http://www.wikidata.org/entity/Q5551300,German Venezuelan,/m/0hzn4cy
http://www.wikidata.org/entity/Q5551426,Germans in the United Kingdom,/m/027vg3v
http://www.wikidata.org/entity/Q5551468,Germans in the Philippines,/m/0gkzkc3
http://www.wikidata.org/entity/Q5551985,Germans in India,/m/0dscf8y
http://www.wikidata.org/entity/Q5551991,Germans in Pakistan,/m/0gx0lz8
http://www.wikidata.org/entity/Q5551992,Germans in Paraguay,/m/08sflx
http://www.wikidata.org/entity/Q5555260,Ghale,/m/0bs0qw8
http://www.wikidata.org/entity/Q5555460,Ghanaian Americans,/m/03wbmrc
http://www.wikidata.org/entity/Q5555462,Ghanaian Indian,/m/0k2l2m8
http://www.wikidata.org/entity/Q5555481,Ghanaians in the United Kingdom,/m/026s3c7
http://www.wikidata.org/entity/Q5555527,Ghanchi,/m/0cc5r0x
http://www.wikidata.org/entity/Q5555779,Gharmi people,/m/07w1dk
http://www.wikidata.org/entity/Q5556996,Ghosi tribe,/m/07k7zz4
http://www.wikidata.org/entity/Q5557689,Ghulfan people,/m/0cp8f2
http://www.wikidata.org/entity/Q5559236,Gibraltarians in the United Kingdom,/m/011b1hwf
http://www.wikidata.org/entity/Q5564095,Giraavaru people,/m/04gqt97
http://www.wikidata.org/entity/Q5564119,Girai wurrung,/m/0807jkz
http://www.wikidata.org/entity/Q5575213,Goalpariya people,/m/0r3tgnc
http://www.wikidata.org/entity/Q5575239,Goan Muslims,/m/0j2649x
http://www.wikidata.org/entity/Q5577422,Gogodala people,/m/07tsrm
http://www.wikidata.org/entity/Q5580846,Gollo people,/m/06zps2v
http://www.wikidata.org/entity/Q5581088,Gomantak Maratha Samaj,/m/06w5sys
http://www.wikidata.org/entity/Q5584250,Gopas,/m/0gjb86g
http://www.wikidata.org/entity/Q5586534,Goriya,/m/02qknhp
http://www.wikidata.org/entity/Q5601741,Greek Bahamians,/m/09rxkpq
http://www.wikidata.org/entity/Q5601752,Greek Canadians,/m/067lrj
http://www.wikidata.org/entity/Q5602052,Greek settlement in the Philippines,/m/0gytzj6
http://www.wikidata.org/entity/Q5602075,Greeks in Azerbaijan,/m/0jwqzmt
http://www.wikidata.org/entity/Q5602081,Greeks in Denmark,/m/053wm4t
http://www.wikidata.org/entity/Q5602082,Greek Chileans,/m/03cq93h
http://www.wikidata.org/entity/Q5602083,Greeks in Hawaii,/m/0gj9wgr
http://www.wikidata.org/entity/Q5602085,Greeks in Georgia,/m/012sn1_0
http://www.wikidata.org/entity/Q5602094,Greeks in Norway,/m/0bbzhdd
http://www.wikidata.org/entity/Q5602098,Greeks in Serbia,/m/03cr5kj
http://www.wikidata.org/entity/Q5602101,Greeks in Poland,/m/03cr55p
http://www.wikidata.org/entity/Q5602103,Greeks in South Africa,/m/03cjjy0
http://www.wikidata.org/entity/Q5602104,Greeks in Syria,/m/0l8nqnb
http://www.wikidata.org/entity/Q5602114,Greeks in the Netherlands,/m/04ljlt1
http://www.wikidata.org/entity/Q5602116,Greeks in the Republic of North Macedonia,/m/0406n4v
http://www.wikidata.org/entity/Q5602117,Greeks in the Czech Republic,/m/0119290r
http://www.wikidata.org/entity/Q5602121,Greeks in the United Kingdom,/m/0b3zsn
http://www.wikidata.org/entity/Q5604727,Greenville Rancheria,/m/0k2l5gq
http://www.wikidata.org/entity/Q5607408,Grenadian American,/m/0fq1l22
http://www.wikidata.org/entity/Q5607427,Grenadians in the United Kingdom,/m/047cyg8
http://www.wikidata.org/entity/Q5609155,Griko people,/m/0gfg9mk
http://www.wikidata.org/entity/Q5609471,Grindstone Indian Rancheria of Wintun-Wailaki Indians,/m/0ch43jg
http://www.wikidata.org/entity/Q5613610,Guang people,/m/0cmf33m
http://www.wikidata.org/entity/Q5614258,Guatemalan Americans,/m/03d5q34
http://www.wikidata.org/entity/Q5616494,Guinean Americans,/m/0cnzpf4
http://www.wikidata.org/entity/Q5616900,Guite people,/m/03gr_vt
http://www.wikidata.org/entity/Q5617039,Gujarati Muslims,/m/03mcx13
http://www.wikidata.org/entity/Q5617040,Gujarati Shaikh,/m/0bhb9np
http://www.wikidata.org/entity/Q5617663,Gulidjan people,/m/011f1x9k
http://www.wikidata.org/entity/Q5617920,Gulud people,/m/0cpszt
http://www.wikidata.org/entity/Q5619893,Gurbeti,/m/09d478
http://www.wikidata.org/entity/Q5620042,Gurgura,/m/02qjyyt
http://www.wikidata.org/entity/Q5622783,Guyanese Americans,/m/0bh91q8
http://www.wikidata.org/entity/Q7450440,Senedo people,/m/0g9t12d
http://www.wikidata.org/entity/Q7450462,Senegalese Americans,/m/0by1y6c
http://www.wikidata.org/entity/Q7450527,Senga people,/m/0dgrw0b
http://www.wikidata.org/entity/Q7450608,Sengunthar,/m/0260jxc
http://www.wikidata.org/entity/Q7451870,Sephardic Jews in India,/m/05zx84w
http://www.wikidata.org/entity/Q7452993,Serbs in Bulgaria,/m/0b75_94
http://www.wikidata.org/entity/Q7452997,Serbs in Italy,/m/0cz90hm
http://www.wikidata.org/entity/Q7453059,Sere people,/m/06zrgfb
http://www.wikidata.org/entity/Q7459704,Sfakians,/m/08x8b5
http://www.wikidata.org/entity/Q7460131,Shabo people,/m/0bmffkx
http://www.wikidata.org/entity/Q7462404,Shaigiya people,/m/0b6z9_
http://www.wikidata.org/entity/Q7462436,Shaikh of Bihar,/m/0b__tjw
http://www.wikidata.org/entity/Q7462437,Shaikh of Rajasthan,/m/09rtpl3
http://www.wikidata.org/entity/Q7462438,Shaikh of Uttar Pradesh,/m/0c01drx
http://www.wikidata.org/entity/Q7478624,Japanese expatriates in Singapore,/m/0808878
http://www.wikidata.org/entity/Q7491572,Shawnee Tribe,/m/05fcbl6
http://www.wikidata.org/entity/Q7493265,Shekhawat,/m/07cvdd
http://www.wikidata.org/entity/Q7495004,Sherifi people,/m/0d0dkq
http://www.wikidata.org/entity/Q7497249,Shinaki,/m/08kf9j
http://www.wikidata.org/entity/Q7497464,Shingle Springs Band of Miwok Indians,/m/0jzx8g2
http://www.wikidata.org/entity/Q7499316,Shivalli Brahmins,/m/09chc3
http://www.wikidata.org/entity/Q7503559,Shreepali,/m/0k91sv8
http://www.wikidata.org/entity/Q7505815,Shwai people,/m/0ctfq8
http://www.wikidata.org/entity/Q7507476,Sicilian Americans,/m/0fj1k9
http://www.wikidata.org/entity/Q7511447,Sierra Leonean Americans,/m/0by1tx4
http://www.wikidata.org/entity/Q7511479,Sierra Leoneans in the United Kingdom,/m/04csgrq
http://www.wikidata.org/entity/Q7514267,Silawat,/m/076w0xv
http://www.wikidata.org/entity/Q7515406,Sillok people,/m/0d0zmw
http://www.wikidata.org/entity/Q7520475,Simono people,/m/0hr6l8s
http://www.wikidata.org/entity/Q7521269,Simte people,/m/03npgkt
http://www.wikidata.org/entity/Q7523254,Singaporean Americans,/m/0ds634h
http://www.wikidata.org/entity/Q7523256,Singaporean Australians,/m/09v33rz
http://www.wikidata.org/entity/Q7523317,Singaporean Canadians,/m/0gtxjzk
http://www.wikidata.org/entity/Q7523318,Singaporeans in India,/m/0ds6wy_
http://www.wikidata.org/entity/Q7523320,Singaporeans in the United Kingdom,/m/03gvtmr
http://www.wikidata.org/entity/Q7523478,Singhal,/m/0gmvsy
http://www.wikidata.org/entity/Q7530960,Sissipahaw,/m/06zmcxk
http://www.wikidata.org/entity/Q7536516,Skowkale First Nation,/m/080jph_
http://www.wikidata.org/entity/Q7539340,Slavic Americans,/m/0289mzh
http://www.wikidata.org/entity/Q7541523,Slovak Americans,/m/027n1m6
http://www.wikidata.org/entity/Q7541678,Slovaks in Serbia,/m/0_v5zm_
http://www.wikidata.org/entity/Q7541695,Slovene Australians,/m/03c2lzt
http://www.wikidata.org/entity/Q7541696,Slovene Canadians,/m/06fcrz
http://www.wikidata.org/entity/Q7545308,Tolowa Dee-ni' Nation,/m/0j_40d3
http://www.wikidata.org/entity/Q7547016,Snake Indians,/m/09rv5zy
http://www.wikidata.org/entity/Q7550108,Soboba Band of Luiseño Indians,/m/07s5wll
http://www.wikidata.org/entity/Q7558376,Solluba,/m/0nd31g_
http://www.wikidata.org/entity/Q7559134,Somali Australian,/m/0g9v0fj
http://www.wikidata.org/entity/Q7559194,Somalis in India,/m/0glpsfn
http://www.wikidata.org/entity/Q7559195,Somalis in Kenya,/m/0gmdqg_
http://www.wikidata.org/entity/Q7559196,Somalis in South Africa,/m/0p3pnyg
http://www.wikidata.org/entity/Q7559197,Somalis in Sweden,/m/0nd3s6b
http://www.wikidata.org/entity/Q7559200,Somalis in the United Kingdom,/m/0g5054
http://www.wikidata.org/entity/Q7559654,Somena,/m/045t7r
http://www.wikidata.org/entity/Q7561298,Songora,/m/0hhw54x
http://www.wikidata.org/entity/Q7561670,Soni,/m/0bwlf9m
http://www.wikidata.org/entity/Q7563990,Sotho–Tswana peoples,/m/0bt551
http://www.wikidata.org/entity/Q7565427,South African Americans,/m/04lhn7b
http://www.wikidata.org/entity/Q7565432,South African Australian,/m/047by1w
http://www.wikidata.org/entity/Q7565914,South Africans in the United Arab Emirates,/m/0b__pw3
http://www.wikidata.org/entity/Q7565916,South Africans in the United Kingdom,/m/03chzvz
http://www.wikidata.org/entity/Q7566030,South Asian Canadians,/m/0bs56w1
http://www.wikidata.org/entity/Q7566056,South Asians in Hong Kong,/m/07myf8
http://www.wikidata.org/entity/Q7568395,South Sea Islander,/m/06myqt
http://www.wikidata.org/entity/Q7573111,Spaniards in the United Kingdom,/m/02qx9w6
http://www.wikidata.org/entity/Q7573153,Spanish Australians,/m/03qnnwg
http://www.wikidata.org/entity/Q7573173,Spanish Chileans,/m/04dz737
http://www.wikidata.org/entity/Q7573180,Spanish Colombian,/m/0lq90h3
http://www.wikidata.org/entity/Q7573191,Spanish immigration to Equatorial Guinea,/m/03gt20h
http://www.wikidata.org/entity/Q7573269,Spanish Peruvians,/m/041794d
http://www.wikidata.org/entity/Q7573404,Spanish immigration to Puerto Rico,/m/064m_vg
http://www.wikidata.org/entity/Q7573435,Spanish people of Filipino ancestry,/m/03cmqbt
http://www.wikidata.org/entity/Q7582237,Squiala First Nation,/m/080jwvp
http://www.wikidata.org/entity/Q7585926,Sri Lanka Kaffirs,/m/0b02bg
http://www.wikidata.org/entity/Q7586018,Sri Lankan Americans,/m/0d8qls
http://www.wikidata.org/entity/Q7586020,Sri Lankan Canadians,/m/0268rgr
http://www.wikidata.org/entity/Q7586023,Sri Lankan Australian,/m/0971rw
http://www.wikidata.org/entity/Q7586025,Sri Lankan Chetty,/m/0btz8z
http://www.wikidata.org/entity/Q7586040,Sri Lankan New Zealander,/m/0bmcpbr
http://www.wikidata.org/entity/Q7586052,Sri Lankan Tamils in India,/m/09gmjgf
http://www.wikidata.org/entity/Q7586132,Sri Lankans in Bermuda,/m/0drxrtd
http://www.wikidata.org/entity/Q7586134,Sri Lankans in India,/m/09gb8wp
